ID,Year,QuestionNo,Category,IsCountQuestion,RandomizeChoices,Prompt,Choice1,Choice2,Choice3,Choice4,OriginalAnswer,Explanation,Source,PageImage,QuestionImage
R4-2022-028,2022,28,宅建業法,FALSE,FALSE,宅地填物取引業者が行う宅地建物取引業法第 35 条に規定する重要事項の説明に 関する次の記述のうち、正しいゃのはどれか。,宅地建物取引業者が、宅地建物取引楽者ではない個人から媒介業者の仲介なしに土地付建 物を購入する場合、買主である宅地建物取引菜者は重要事項説明書を作成しなくても宅地修 物取引業法違反とはならない。,宅地填物取引業者が、重要事項説明書を作成する際、調査不足のため、宣要事項説明書に 記載された内容が事実と異なるものとなったが、意図的に事実と異なる内容を記載したもの ではないため、宅地建物取引業法進反とはならない。,宅地填物取引業者は、土地売買の媒介を行う場合、 宅地久科取 |業者ではな売主に対し て契約が成立する前までの間に、宅地夏物取引士をして重要事項説明書を交付して説明をさ せなければならない。,宅地又は建物の取引は権利関係や法令上の制限など取引条件に関する事項が複雑で多岐に わたるため、重要事項説明書は、宅地駐は建物の取引の専門的知識を有する宅地建物取引十 が作成しなければならない。,1,正解は 1 です。 宅建業法35条の重要事項説明では、契約前に買主・借主が判断するために重要な事項を説明します。説明できるのは宅地建物取引士で、取引士証の提示や重要事項説明書への記名などがポイントです。 この解説は学習用の要約です。法改正や判例変更があるため、実務では最新条文・判例も確認してください。,令和4年度宅地建物取引士資格試験 公式PDF（OCR抽出）,2022_p16.jpg,q_2022_28.jpg
R4-2022-029,2022,29,宅建業法,FALSE,FALSE,宅地建物取引土に関する次の記述のうち、宅地徒物取引業法の規定によれば、 誤っているものはどれか。 *,宅地填物取引士は、禁銅以上の刑に処せられた場合、刑に処せられた日から30 日以内に、 その財を宅地建物取引土の登録を受けた都道府県知事に届け出なければならない。,宅地填物取引士は、業務に関して事務禁止の処分を受けた場合、速やかに、和宅地建物取引 土証をその交付を受けた都道府県知事に提出しなければならず、これを怠った場合には前則 の適用を受けることがある。,宅地填物取引士は、有効期間の満丁日が到来する宅地建物取引士証を更新する場合、国土 交通大臣が指定する講習を受講しなければならず、また、当該宅地填物取引圭証の有効期間 は5 年である。,宅地填物取引士は、宅地道物取引士の信用を害するような行為をしてはならず、信用を害 するような行為には、宅地建物取引士の職務に必ずしゃ直接関係しない行為や私的な行為も 含まれる。 ー14一,3,正解は 3 です。 建物では、構造、耐震性、劣化、維持管理、設備状況などが重要です。中古住宅では契約不適合やインスペクションにもつながります。 この解説は学習用の要約です。法改正や判例変更があるため、実務では最新条文・判例も確認してください。,令和4年度宅地建物取引士資格試験 公式PDF（OCR抽出）,2022_p17.jpg,q_2022_29.jpg
R4-2022-030,2022,30,宅建業法,TRUE,FALSE,次の記述のうち、和宅地填物取引業法 (以下この問において「法」 という。) 及び 犯罪による収益の移転防止に関する法律の規定によれば、正しいものはいくつあるか。 ア 法第35 条第2 項の規定による割皮販売とは、代金の全部又は一部について、目的物の引 渡し後6 か月以上の期間にわたり、かつ、 2 回以上に分割して受領することを条件として販 売することをいう。 イ 犯罪による収益の移転防止に関する法律において、宅地建惣取引業のうち、宅地若しくは 建物の売買契約の締結又はその代理若しくは媒介が特定取引として規定されている。 ウ 宅地建物取引業者は、その従業者に対し、その業務を適正に実施きせるため、必要な教育 を行うよう努めなければならないと法に定められている。 エ 宅地建物取引業者の使用人その他の従業者は、正当な理由がある場合でなければ、- 宅地建 物取引業の業務を補助したことについて知り得た秘容を他に漏らしてはならないと法に定め られている。 ・,っ,ニっ,三つ,なし,3,正解は 3 です。 媒介契約では、契約類型ごとの書面交付、指定流通機構への登録、業務処理状況の報告義務などが問われます。専任・専属専任・一般媒介の違いを整理することが重要です。 この解説は学習用の要約です。法改正や判例変更があるため、実務では最新条文・判例も確認してください。,令和4年度宅地建物取引士資格試験 公式PDF（OCR抽出）,2022_p17.jpg,q_2022_30.jpg
R4-2022-031,2022,31,宅建業法,FALSE,FALSE,宅地填物取引業者Aが、BからB所有の土地付建物の売却について媒介の依頼を 受けた場合における次の記述のうち、和宅地填物取引業法 (以下この問において「法」 という。) の規定によれば、正しいもゃのはどれか。,Aが、Bと一般媒介契約を締語した場合、AがBに対し当該土地付建物の価額について意 見を述べるために行った価額の査定に要した費用をBに請求することはできない。,Aは、Bとの間で締結した媒介契約が一般媒介契約である場合には、専任媒介契約の場合 とは異なり、法第34 条の2第1 項の規定に基づく書面に、売買すべき価額を記載する必要 はない。,Aが、Bとの間で締結した専任媒介契約については、Bからの申出により更新することが でき、その後の有効期間については、更新の時から 3 か月を超える内容に定めることができる。,Aが、当該土地付建物の購入の媒介をCから依頼きれ、Cとの間で一般媒介契約を締結し た場合、Aは、買主であるCに対しては、必ずしも法第 34 条の2第1 項の規定に差づく書 面を交付しなくともよい。 ーj5一,1,正解は 1 です。 媒介契約では、契約類型ごとの書面交付、指定流通機構への登録、業務処理状況の報告義務などが問われます。専任・専属専任・一般媒介の違いを整理することが重要です。 この解説は学習用の要約です。法改正や判例変更があるため、実務では最新条文・判例も確認してください。,令和4年度宅地建物取引士資格試験 公式PDF（OCR抽出）,2022_p18.jpg,q_2022_31.jpg
R4-2022-032,2022,32,宅建業法,FALSE,FALSE,宅地和物取引業法第37 条の規定により交付すべき書面 (以下この問において 「37 条書面」 という。) に関する次の記述のうち、話っているものはどれか。,宅地填物取引業者である売主人は、宅地建物取引業者である B の媒介により、和宅地建物取 引業者ではないCと宅地の売買契約を令和4年4月1 日に締結した。AとBが共同で作成し た 37 条書面にBの宅地閉物取引士の記名押印がなされていれば、Aは 37 条書面にAの宅地 建物取引土をして記名押印をさせる必要はない。,宅地建物取引士は、37 条書面を交付する際、買主から請求があったときは、宅地填物取 引土証を提示しなければならない。 -,宅地建物取引業者である売主Dと宅地針物取引業者ではないせE との建物の売買契約におい て、 手付金の保全措罰を講ずる場合、Dはその保全措置の概要を、重要事項説明書に記載し 説明する必要があるが、37 条書面には記載する必要はない。,宅地填物取引業者である売主と宅地建物取引楽者ではない個人との建物の売買において、 建物の品質に関して契約の内容に適合しない場合におけるその不適合を担保すべき資任につ いて特約を定めたときは、37 条書面にその内容を記載しなければならない。,1,正解は 1 です。 宅建業法は、消費者保護と取引の公正を目的とする分野です。誰が、いつ、何を書面で説明・交付するかを中心に整理します。 この解説は学習用の要約です。法改正や判例変更があるため、実務では最新条文・判例も確認してください。,令和4年度宅地建物取引士資格試験 公式PDF（OCR抽出）,2022_p18.jpg,q_2022_32.jpg
R4-2022-033,2022,33,宅建業法,TRUE,FALSE,宅地填物取引土に関する次の記述のうち、和宅地寺物取引業法の規定によれば、正 しいものはいくつあるか。 ア 宅地建物取引士資格試験は未成年者でも受験することができるが、宅地建物取引士の登録 は成年に達するまでいかなる場合にも受けることができない。 イ 甲県知事登録の宅地建物取引士が、宅地建物取引業者 (県知事免許) の専任の宅地寺物 取引土に就任するためには、宅地建物取引士の登録を乙県に移転しなければならない。 ウ 内県知事登録の宅地建物取引士が、事務の禁止の処分を受けた場合、丁県に所在する宅地 建物取引業者の事務所の業務に従事しようとするときでも、その禁止の期間が満了するまで、 宅地建物取引士の登録の移転を丁県知事に申請することができない。 エエ 成県知事登録の宅地建物取引士が、己県へ登録の移転の申請とともに宅地建物取引士証の 交付を申請した場合、己県知事が宅地填物取引士証を交付するときは、成県で交付された宅 地填物取引士証の有効期間が経過するまでの期間を有効期間とする宅地建物取引士証を交付 しなければならない。,一っ,ニっ,三つ,四っ - ーj6一,2,正解は 2 です。 宅地建物取引業を営むには原則として免許が必要です。免許権者、免許換え、欠格事由、廃業等の届出などが出題されやすい論点です。 この解説は学習用の要約です。法改正や判例変更があるため、実務では最新条文・判例も確認してください。,令和4年度宅地建物取引士資格試験 公式PDF（OCR抽出）,2022_p19.jpg,q_2022_33.jpg
R4-2022-034,2022,34,宅建業法,FALSE,FALSE,宅地填物取引業者が建物の売買の媒介の際に行う宅地針物取引業法第35 条に規 定する重要事項の説明に関する次の記述のうち、誤っているものはどれか。なお、説明の相手 方は宅地填物取引業者ではないものとする。,当該物が既存の建物であるときは、和宅地建物取引業法第 34 条の2第1項第4号に規定 する建物状況調査を過去 1 年以内に実施しているかどうか、及びこれを実施している場合に おけるその粘果の概要を説明しなければならない。,当訪建物が宅地造成等規制法の規定により指定された造成宅地防災区域内にあるときは、 その財を説明しなければならない。,当該建物について、石絢の使用の有無の調査の結果が記録されているときは、その内容を 説明しなければならない。 ・,当訪建物 (昭和56年5月31 日以前に新築の工事に着手したもの) が指定確認検査機関、 建築士、登録住宅性能評価機関又は地方公共団体による酔震診断を受けたものであるときは、 その定を説明しなければならない。,4,正解は 4 です。 宅建業法35条の重要事項説明では、契約前に買主・借主が判断するために重要な事項を説明します。説明できるのは宅地建物取引士で、取引士証の提示や重要事項説明書への記名などがポイントです。 この解説は学習用の要約です。法改正や判例変更があるため、実務では最新条文・判例も確認してください。,令和4年度宅地建物取引士資格試験 公式PDF（OCR抽出）,2022_p19.jpg,q_2022_34.jpg
R4-2022-035,2022,35,宅建業法,FALSE,FALSE,次の記述のうち、和宅地填物取引業法 (以下この問において「法] という。) の規 定によれば、正しいもゃのはどれか。,宅地填物取引業者の従業者である宅地填物取引士は、取引の関係者から事務所で従業者証 明書の提示を求められたときは、この証明書に代えて従業者名答又は宅地各物取引土証を提 示することで足りる。,宅地建物取引業者Aが所有する甲建物を法人Bに売却するに当たり、Bが宅地建物取引業 者であるか否かにかかわらず、AはBに対し、宅地填物取引士をして、法第 35 条の規定に 基づく書面を交付し説明をさせなければならない。,法人Cが所有すると建物の個人Dへの賃貸を宅地填物取引業者が媒介し、当訪賃貸借契 約が成立したときは、EはDに対し、宅地填物取引土をして、法第 35 条の規定に基づく書 面を交付し説明をきせなければならない。,宅地填物取引業者玉が所有する内宅地を法人Gに売却する契約を締結したとき、Gが宅地 建物取引業者であるか否かにかかわらず、F はGに対し、法第 37 条の規定に基づく書面を 交付しなければならない。 ー7ー,4,正解は 4 です。 宅建業法は、消費者保護と取引の公正を目的とする分野です。誰が、いつ、何を書面で説明・交付するかを中心に整理します。 この解説は学習用の要約です。法改正や判例変更があるため、実務では最新条文・判例も確認してください。,令和4年度宅地建物取引士資格試験 公式PDF（OCR抽出）,2022_p20.jpg,q_2022_35.jpg
R4-2022-036,2022,36,宅建業法,FALSE,FALSE,宅地道物取引業者が行う宅地建物取引業法第 35 条に規定する重要事項の説明に 関する次の記述のうち、正しいゃのはどれか。なお、説明の相手方は宅地填物取引業者ではな いものとする。,建物の売買の媒介を行う場合、当該建物が既存の住宅であるときは当該建物の検査済証 (宅地填物取引業法施行規則第 16 条の 2 の3第2 号に定めるもの) の保存の状況について説 明しなければならず、当該検査済証が存在しない場合はその旨を説明しなければならない。,宅地の売買の媒介を行う場合、売買代金の額並びにその支払の時期及び方法について説明 しなければならない。,建物の貸借の媒介を行う場合、当訪建物が、水防法施行規則第 11 条第 1 号の規定により 市町村 (特別区を含む。) の長が提供する図面にその位置が表示されている場合には、当該 図面が存在していることを説明すれば足り る。,自ら売主となって建物の売買契約を締結する場合、当該建物の引渡しの時期について説明 しなければならない。,1,正解は 1 です。 宅建業法35条の重要事項説明では、契約前に買主・借主が判断するために重要な事項を説明します。説明できるのは宅地建物取引士で、取引士証の提示や重要事項説明書への記名などがポイントです。 この解説は学習用の要約です。法改正や判例変更があるため、実務では最新条文・判例も確認してください。,令和4年度宅地建物取引士資格試験 公式PDF（OCR抽出）,2022_p20.jpg,q_2022_36.jpg
R4-2022-037,2022,37,宅建業法,FALSE,FALSE,宅地填物取引業者Aがその業務に関して行う広告に関する次の記述のうち、和宅地 建物取引業法 (以下この間において「法」 という。) の規定によれば、正しいもゃのはいくつあ るか。 ア Aが未完成の建売住宅を販売する場合、建築基準法第 6 条第 1 項に基づく確認を受けた後、 同項の変更の確認の申請書を提出している期間においては、 変更の確認を受ける予定である ことを表示し、かつ、当初の確認内容を合わせて表示すれば、変更の確認の内容を広告する ことができる。 イ Aが新築住宅の売買に関する広告をインターネットで行った場合、実際のものより著しく 優良又は有利であると人を誤認させるような表示を行ったが、当該広告について問合せや申 込みがなかったときは、法第 32 条に定める誇大広告等の禁止の規定に違反しない。 ウ Aが一団の宅地の販売について、数回に分けて広告をするときは、そのたびごとに広告へ 取引態様の別を明示しなければならず、当訪広告を見た者から売買に関する注文を受けたと きも、改めて取引衣様の別を明示 しなければならない。,一つ,ニニつっ,三つ,なし ーー,2,正解は 2 です。 宅建業法では誇大広告等が禁止されています。また、未完成物件では必要な許可等を受ける前に広告や契約締結が制限される場合があります。 この解説は学習用の要約です。法改正や判例変更があるため、実務では最新条文・判例も確認してください。,令和4年度宅地建物取引士資格試験 公式PDF（OCR抽出）,2022_p21.jpg,q_2022_37.jpg
R4-2022-038,2022,38,宅建業法,FALSE,FALSE,宅地填物取引業者が自ら売主となる宅地の売買契約について、買受けの申込みを 喘茶店で行った場合における宅地建物取引業法第 37 条の 2 の規定に基づくいわゆるクーリン グ・オフに関する次の記述のうち、正しいものはどれか。 1 買受けの申込みをした者が、売買契約締千後、当該宅地の引渡しを受けた場合、クターリン グ・オフによる当該売買契約の解除を行うことができない。 2 買受けの申込みをした者が宅地建物取引業者であった場合、クーリング・オフについて告 げられていなくても、 申込みを行った日から起算して8 日を経過するまでは、書面により買 受けの申込みの撤回をすることができる。 3 売主業者の申出により、買受けの申込みをした者の勤務先で売買契約を行った場合、クー リング・オフによる当該売買契約の解除を行うことはできない。 - 4. クーリング・オフによる売買契約の解除がなされた場合において、宅地填物取引業者は、 買受けの申込みをした者に対し、・速やかに、当訪売買契約の締結に際し受領した手付金その 他の金銭を返還しなければならない。,（PDF画像OCRで選択肢の分割に失敗しました。元PDFを確認してください。）,,,,4,正解は 4 です。 手付は、解約手付・違約手付・証約手付などの性質が問題になります。宅建業者が自ら売主となる場合は、手付金等の保全措置や手付額の制限も重要です。 この解説は学習用の要約です。法改正や判例変更があるため、実務では最新条文・判例も確認してください。,令和4年度宅地建物取引士資格試験 公式PDF（OCR抽出）,2022_p21.jpg,q_2022_38.jpg
R4-2022-039,2022,39,宅建業法,FALSE,FALSE,宅地填物取引業保証協会 (以下この問において「保証協会] という。) に関する 次の記述のうち、宅地建物取引業法の規定によれば、正しいゃのはどれか。,保証協会は、弁済業務保証金について弁済を受ける権利を有する者から認証申出書の提出 があり、設証に係る事務を処理する場合には、各月ごとに、認証申出書に記載された取引が 成立した時期の順序に従ってしなければならない。,保証協会は、当該保証協会の社員から弁済業務保証金分担金の納付を受けたときは、その 納付を受けた額に相当する額の弁済業務保証金を当該社員の主たる事務所の最寄りの供託所 に供託しはければならない。,保証協会の社員が弁済業務保証金分担金を納付した後に、新たに事務所を設置したときは、 その日から 2 週間以内に保証協会に納付すべき弁済業務保証金分担金について、国償証券を もって売てることができる。,宅地填物取引業者と宅地の売買契約を締粘した買主 (宅地建物取引業者ではない。) は、 当該宅地針物取引業者が保証協会の社員となる前にその取引により生じた債権に関し、当該 保証協会が供託した弁済業務保証金について弁済を受ける権利を有する。 ー 9一,4,正解は 4 です。 建物では、構造、耐震性、劣化、維持管理、設備状況などが重要です。中古住宅では契約不適合やインスペクションにもつながります。 この解説は学習用の要約です。法改正や判例変更があるため、実務では最新条文・判例も確認してください。,令和4年度宅地建物取引士資格試験 公式PDF（OCR抽出）,2022_p22.jpg,q_2022_39.jpg
R4-2022-040,2022,40,宅建業法,FALSE,FALSE,建物の貸借の媒介を行う宅地著物取引業者が、その取引の相手方 (宅地壮物取引 業者を除く。) に対して、次のアからエの発言に続けて宅地建物取引業法第 35 条の規定に基づ く重要事項の説明を行った場合のうち、宅地填物取引業法の規定に違反しないものはいくつあ るか。 ア 本日は重要事項の説明を行うためにお電話しました。 お客様は 1 環境をお持ちでなく映 像を見ることができないとのことですので、和宅地建物取引士である私が記名押印した重要事 項説明書は現在お住まいの住所に郵送いたしました。このお電話にて重要事項の説明をさせ ていただきますので、お手元でご覧いただきながらお開き願います。 イ 建物の貸主が宅地建物取引業者で、代表者が宅地填物取引士であり建物の事情に詳しいこ とから、その代表者が作成し、記名押印した重要事項説明書がこちらになります。 当社の宅 地針物取引士は同席しますが、説明は貸主の代表者が担当します。 ウ この物件の担当である弊社の宅地半物取引士が本日急用のため対応できなくなりましたが、 せっかくお越しいただきましたので、重要事項説明書にある宅地建物取引土欄を町正の上、 宅填物取引士である私が記名押印をし、代わりに説明をいたします。私の宅地填物取引士 証をお見せします。 エ 本日はお客様のご希望ですので、テレビ会議を用いて重要事項の説明を行います。 当社の 側の音声は閉こえていますでしょうか。 十分に開き取れたとのお返事、こちらにも聞こえま した。では、説明を担当する私の宅地建物取引士証をお示ししますので、画面上でご確認を いただき、私の名前を読み上げていただけますでしょうか。そうです、読み方も間違いあり ません。それでは、双方音声・映像ともやりとりできる状況ですので、説明を始めます。事 前にお送りした私が記名押印した重要事項説明書をお手元にご用意ください。,一つ,ニっ,三つ,四つ ーー一,2,正解は 2 です。 宅建業法35条の重要事項説明では、契約前に買主・借主が判断するために重要な事項を説明します。説明できるのは宅地建物取引士で、取引士証の提示や重要事項説明書への記名などがポイントです。 この解説は学習用の要約です。法改正や判例変更があるため、実務では最新条文・判例も確認してください。,令和4年度宅地建物取引士資格試験 公式PDF（OCR抽出）,2022_p22.jpg,q_2022_40.jpg
R4-2022-041,2022,41,宅建業法,FALSE,FALSE,営業保証金及び宅地建物取引業保証協会 (以下この間において「保証協会] とい う。) に関する次の記述のうち、和宅地填物取引業法の規定によれば、許っているものはいくつ あるか。 ア 宅地建物取引業者の代表者が、その業務に関し刑法第 222 条 (償迫) の罪により徐役の刑 に処せられたことを理由に宅地填物取引業の免許を取り消きれた場合、当該宅地建物取引業 者であった者は、当該刑の執行を終わった日から5 年間は供託した営業保証金を取り戻すこ とができない。 イ 営業保証金の選付により、営業保証金が政令で定める額に不足することとなったため、国 土交通大臣又は者道府県知事から不足額を供託すべき旨の通知書の送付を受けた宅地半物取 引業者は、その送付を受けた日から 2 週間以内にその不足額を供託しなければならない。 ウ 保証協会の社員は、自らが取り扱った宅地刈物取引業に係る取引の相手方から当訪取引に 関する苦情について解決の申出が保証協会にあり、保証協会から関係する資料の提出を求め られたときは、正当な理由がある場合でなければ、これを拒んではならない。 エ 保証協会の社員と宅地建物取引業に関し取引をした者は、その取引により生じた債権に関 し、 当該社員が納付した弁済業務保証金の額に相当する領の範囲内において弁済を受ける権 利を有する。,一つ,ニニつ,三っ -,四つ,2,正解は 2 です。 宅地建物取引業を営むには原則として免許が必要です。免許権者、免許換え、欠格事由、廃業等の届出などが出題されやすい論点です。 この解説は学習用の要約です。法改正や判例変更があるため、実務では最新条文・判例も確認してください。,令和4年度宅地建物取引士資格試験 公式PDF（OCR抽出）,2022_p23.jpg,q_2022_41.jpg
R4-2022-042,2022,42,宅建業法,FALSE,FALSE,宅地填物取引業者Aが、BからB所有の宅地の売却を依頼され、Bと専属専任媒 介契約 (以下この間において「本件媒介契約] という。) を締結した場合に関する次の記述の うち、宅地填物取引業法の規定によれば、正しいものはどれか。,AはBに対して、契約の相手方を探索するために行った描置など本件媒介契約に係る業務 の処理状況を 2 週間に 1 回以上報告しなければならない。,AがBに対し当該宅地の価額又は評価額について意見を述べるときは、その根拠を明らか にしなければならないが、根拠の明示は口頭でも書面た用いてもどちらでもよい。,本件媒介契約の有効期間について、あらかじめBからの書面による申出があるときは、 3 か 月を超える期間を定めることができる。,Aは所定の事項を指定流通機構に登録した場合、Bから引渡しの依頼がなければ、その登 録を証する書面をBに引き渡さなくてもよい。 ーー,2,正解は 2 です。 媒介契約では、契約類型ごとの書面交付、指定流通機構への登録、業務処理状況の報告義務などが問われます。専任・専属専任・一般媒介の違いを整理することが重要です。 この解説は学習用の要約です。法改正や判例変更があるため、実務では最新条文・判例も確認してください。,令和4年度宅地建物取引士資格試験 公式PDF（OCR抽出）,2022_p23.jpg,q_2022_42.jpg
R4-2022-043,2022,43,宅建業法,FALSE,FALSE,宅地建物取引業者Aが、自ら売主として行う売買契約に関する次の記述のうち、 宅地針物取引業法の規定によれば、誤っているものはどれか。なお、買主は宅地建物取引業者 ではないものとする。,Aが、和宅地駐は建物の売買契約に際して手付を受領した場合、その手付がいかなる人性質の ものであっても、Aが契約の履行に着手するまでの間、買主はその手付を放乗して契約の解 除をすることができる。,Aが、土地付建物の売買契約を締結する場合において、買主との間で、「売主は、売買物 件の引渡しの日から 1 年間に限り 当該物件の種類又は品質に関して契約の内容に適合しない 場合におけるその不適合を担保する資任を負う]」 とする旨の特約を設けることができる。,"販売代金2,500 万円の宅地について、Aが人売買契約の締若を行い、損害賠償の額の予定及 び倍約金の定めをする場合、その合計額を 500 万円と設定することができる。",Aが建物の割肛販売を行った場合、当該建物を買主に引き渡し、かつ、代金の額の10分 の3を超える人額の支払を受けた後は、担保の目的で当該建物を譲り受けてはならない。,2,正解は 2 です。 建物では、構造、耐震性、劣化、維持管理、設備状況などが重要です。中古住宅では契約不適合やインスペクションにもつながります。 この解説は学習用の要約です。法改正や判例変更があるため、実務では最新条文・判例も確認してください。,令和4年度宅地建物取引士資格試験 公式PDF（OCR抽出）,2022_p24.jpg,q_2022_43.jpg
R4-2022-044,2022,44,宅建業法,FALSE,FALSE,宅地夏物取引業法 (以下この問において「法] という。) 第37 条の規定により交 付すべき書面 (以下この間において 「37 条書面」 という。) に関する次の記述のうち、宅地建 物取引業者Aが法の規定に倍反するものはどれか。,Aは、自ら売主として宅地針物取引業者ではない B との間で宅地の売買契約を締結した。 この際、当該買主の代理として宅地建物取引業者Cが関与していたことから、37 条書面を Bに加え、Cにも交付した。,Aは、その媒介により建物の貸借の契約を成立させ、37 条書面を借主に交付するに当たり、 37 条書面に記名 した宅地建物取引士が不在であったことから、宅地填物取引士ではないA の従業員に書面を交付させた。,Aは、その媒介により借主Dと建物の貸借の契約を成立きせた。この際、借賃以外の金銭 の授受に関する定めがあるので、その領や当訪金銭の授受の時期だけでなく、当訪金銭の授 受の目的についても 37 条書面に記載し、Dに交付した。,Aは、自ら売主として宅地建物取引業者の媒介により、宅地建物取引業者F と宅地の売 買契約を締結した。37 条書面については、A、E、F の三者で内容を確認した上で各自作 成し、交付せずにそれぞれ自ら作成した書類を保管した。 ーー,4,正解は 4 です。 宅建業法は、消費者保護と取引の公正を目的とする分野です。誰が、いつ、何を書面で説明・交付するかを中心に整理します。 この解説は学習用の要約です。法改正や判例変更があるため、実務では最新条文・判例も確認してください。,令和4年度宅地建物取引士資格試験 公式PDF（OCR抽出）,2022_p24.jpg,q_2022_44.jpg
R4-2022-045,2022,45,宅建業法,FALSE,FALSE,特定住宅下交担保責任の履行の確保等に関する法律に基づく住宅皮売壱担保保 証金の供託双は住宅販直上揚保調保険契約の締結に関する次の記述のうち、正しいものは どれか。,宅地寺物取引業者は、自ら売主として宅地物取引業者である買主との開で新和住宅の売 買約を其結し、その住宅を引き波す場合住宅販売担保保証金の供託又は住宅販売避 朱担保許保険契約の締結を行う義務を負う,住宅販売皮玉提保調保険契約は、新穫住宅の引渡し時から 10 年以上有効でなければな らないが、当談新住宅の買主の承店があれば、当設保際約に係る保険期間を 5 年間に知 縮することができる。,自ら売主として新築住宅を販売する宅地寺物取引業者は、基準日から 3通間を経過する日 までの間において、当該基准日前 10 年間に自ら売主となる売買契約に差づき宅地寺物取引 業者ではない買主に引き濾した新築住宅(住宅販売相上担保許保険契約に係る新築住宅を 除く。) について、 住宅販売担保保証金の作託をしていなければならない。,宅地塊取引菜者が住宅販売了六揚保保証金の供託をし、その観が、 基準日において、販 売新宅の合計戸数を基礎として算定する基準額を超えることとなった場合、宅地針物取 引業法の免許を受けた国士交通大臣叉は者首府県知事の承認がなくても、その超過額を取り 戻すことができる。 。 ーー,3,正解は 3 です。 契約不適合責任では、目的物が契約内容に適合しない場合に、追完請求、代金減額請求、損害賠償請求、解除が問題になります。通知期間や売主が宅建業者の場合の特約制限にも注意します。 この解説は学習用の要約です。法改正や判例変更があるため、実務では最新条文・判例も確認してください。,令和4年度宅地建物取引士資格試験 公式PDF（OCR抽出）,2022_p25.jpg,q_2022_45.jpg
R4-2022-046,2022,46,免除科目,FALSE,FALSE,独立行政法人住宅金融支援機構 (以下この問において「機構] という。) に関す る次の記述のうち、誤っているものはどれか。 -,機構は、住宅の建設又は購入に必要な資金の貸付けに係る金融機関の貸付債権の譲受けを 業務として行っているが、当該住宅の建設又は購入に付随する土地又は借地権の取得に必要 な資金については、議受けの対象としていない。,機構は、団体信用生命保険業務において、貸付けを受けた者が死亡した場合のみならず、 重度障害となった場合においても、支払われる生命保険の保険金を当該貸付けに係る債務の 弁済に充当することができる。,証券化支援事業 (買取型) において、 機構による譲受けの対象となる貸付債権の償記方法 には、元利均等の方法であるものに加え、元金均等の方法であるものもある。,機構は、証券化支援事業 (買取型) において、MBS (資産担保証券) を発行することに より、債券市場 (投資家) から資金を調達している。,1,正解は 1 です。 住宅金融支援機構では、証券化支援事業や住宅ローンに関する制度が問われます。宅建実務ではローン説明にも関係します。 この解説は学習用の要約です。法改正や判例変更があるため、実務では最新条文・判例も確認してください。,令和4年度宅地建物取引士資格試験 公式PDF（OCR抽出）,2022_p25.jpg,q_2022_46.jpg
R4-2022-047,2022,47,免除科目,FALSE,FALSE,宅地填物取引業者が行う広告に関する次の記述のうち、不当景品頻及び不当表示 防止法 (不動産の表示に関する公正競争規約を含む。) の規定によれば、正しいもゃのはどれか。 1 物件からスーパーマーケット等の商業施設までの徒歩所要時間は、道路距離 80m につき,分間を要するものとして算出し、1分未満の端数が生じしたときは、端数を切り捨てて表示 しなければならない。 -,インターネット上に掲載した賃貸物件の広告について、掲載直前に契約済みとなっていた としても、消費者からの問合せに対して既に契約済みであり取引できない紹を説明すれば、 不当表示に問われることはない。,マンションの管理費について、住戸により管理費の額が異なる場合において、その全ての 住宅の管理費を示すことが困難であるときは、最高額のみを表示すればよい。,建築条件付土地の取引の広告においては、当該条件の内容、当該条件が成凌しなかったと きの措置の内容だけでなく、そもそも当該取引の対象が土地であることも明らかにして表示 しなければならない。 ーー,4,正解は 4 です。 宅建業法では誇大広告等が禁止されています。また、未完成物件では必要な許可等を受ける前に広告や契約締結が制限される場合があります。 この解説は学習用の要約です。法改正や判例変更があるため、実務では最新条文・判例も確認してください。,令和4年度宅地建物取引士資格試験 公式PDF（OCR抽出）,2022_p26.jpg,q_2022_47.jpg
R4-2022-048,2022,48,免除科目,FALSE,FALSE,次の記述のうち、正しいゃのはどれか。,建築着工和計調査報告(信和 3 年計。 信和4年1 月公表) によれば、令和3 年の新設住宅 の着工戸数の う ち、持家は前年比で増加したが、泊家及び分譜住宅は前年比で減少した。,信和4年地価公示 (信和 4 年 月公表) によれば、信和 3 年月以降の1 年間の住宅地の 地価は、三大者市園平均では下落したものの、それ以外の地方剛平均では上昇した。,信和4年上土地自番 (令和4年6 月公表) によれば、令和3 年の全国の土地到引件数は約 133 万件となり、土地取引件数の対前年比は令和元年以降減少が続いている。,国土交通省の公表する不動産価格指数のうち、全国の商業用不生産総合の季節調整値は、 2021 年(信和 3 年) においては第 1 四半期から第 4四半期まで連続で対前期比増となった。,ALL,この問題は全ての選択肢を正解扱いとする問題です。 問題文の条件を整理し、各選択肢が条文・判例・制度趣旨に合うかを一つずつ判断します。 この解説は学習用の要約です。法改正や判例変更があるため、実務では最新条文・判例も確認してください。,令和4年度宅地建物取引士資格試験 公式PDF（OCR抽出）,2022_p26.jpg,q_2022_48.jpg
